,blueWins,blueKills,blueDeaths,blueAssists,blueEliteMonsters,blueDragons,blueHeralds,blueTowersDestroyed,blueTotalGold,blueTotalExperience
577,1,9,5,8,0,0,0,0,18192,18534
578,1,7,7,12,0,0,0,0,17329,17342
579,0,5,8,3,0,0,0,0,16422,18934
580,0,9,6,14,0,0,0,0,17385,18061
581,1,11,3,9,1,1,0,0,16663,18021
582,1,10,4,13,1,0,1,0,17902,18882
583,0,8,11,9,1,0,1,0,17398,18429
584,0,5,7,6,0,0,0,0,15532,17712
585,0,6,6,4,1,1,0,0,15412,17010
586,1,9,3,16,0,0,0,0,17718,18091
587,0,8,8,9,1,1,0,0,17055,17918
588,0,6,12,6,0,0,0,0,16020,17180
589,0,6,6,6,2,1,1,0,16254,17969
590,1,12,5,13,1,0,1,0,19201,18883
591,0,5,10,6,0,0,0,0,15994,17730
592,1,10,4,8,1,0,1,2,20352,19537
593,0,0,9,0,0,0,0,0,12756,16250
594,1,8,3,5,2,1,1,1,18661,19718
595,0,2,6,2,2,1,1,0,15488,18660
596,0,8,4,9,0,0,0,0,17547,18409
597,1,12,6,11,1,1,0,0,19189,20302
598,1,7,5,4,1,1,0,0,16749,18142
599,1,5,4,6,1,1,0,0,16214,18139
600,0,4,3,6,0,0,0,0,15500,18238
601,0,2,6,3,0,0,0,0,14735,17898
602,1,9,9,11,1,1,0,0,17489,16724
603,1,16,5,16,1,0,1,0,20380,20228
604,1,9,4,12,2,1,1,0,18048,19194
605,0,5,4,4,0,0,0,0,15843,16776
606,1,4,7,5,0,0,0,0,16810,18437
607,0,5,5,5,1,0,1,0,15204,17694
608,1,5,6,5,0,0,0,0,16006,18385
609,1,6,3,6,0,0,0,0,16746,17690
610,1,10,3,8,0,0,0,0,17648,18419
611,1,12,8,18,1,1,0,0,18047,18071
612,0,1,5,1,0,0,0,0,13976,17001
613,0,11,6,5,0,0,0,0,17264,18859
614,0,6,8,6,0,0,0,0,16767,18062
615,1,10,6,10,0,0,0,0,19488,20329
616,0,3,4,4,0,0,0,0,15875,17351
617,1,8,7,7,1,1,0,0,17717,19042
618,1,5,7,1,1,0,1,0,16864,19251
619,0,3,4,3,0,0,0,0,14788,17425
620,0,4,9,4,0,0,0,0,14743,15965
621,0,11,10,20,1,0,1,0,17949,16183
622,1,8,7,9,0,0,0,0,17737,18303
623,0,5,6,5,0,0,0,0,15307,18407
624,0,4,12,4,0,0,0,0,13973,15260
625,1,7,10,8,1,1,0,0,18089,18770
626,1,7,3,6,2,1,1,0,17224,18597
627,1,11,7,12,0,0,0,0,17649,18664
628,1,3,7,5,1,0,1,1,16886,17965
629,0,2,4,2,0,0,0,0,14584,16647
630,1,9,7,13,0,0,0,0,17331,17982
631,1,8,4,4,1,1,0,0,17763,18822
632,1,4,4,5,2,1,1,0,16814,18549
633,0,3,8,2,0,0,0,0,14500,16097
634,0,11,2,9,2,1,1,0,17435,19432
635,0,4,5,3,0,0,0,0,14682,17105
636,0,8,5,8,0,0,0,0,16752,18737
637,0,3,2,5,1,0,1,0,15649,18818
638,0,6,11,9,0,0,0,0,16124,17595
639,1,18,13,6,0,0,0,1,21132,19294
640,1,9,9,10,1,1,0,0,17569,17411
641,1,9,8,11,2,1,1,0,17097,16795
642,0,7,5,8,0,0,0,0,16906,18034
643,1,5,4,6,0,0,0,0,16632,18912
644,0,2,11,2,0,0,0,0,13449,15122
645,0,8,11,9,1,1,0,0,16712,17809
646,1,3,1,4,0,0,0,0,16372,18954
647,0,9,5,6,1,1,0,0,17384,19286
648,0,6,7,10,1,1,0,0,17075,18328
649,0,11,7,7,0,0,0,0,18860,22224
650,0,5,3,4,0,0,0,0,15381,19473
651,0,2,9,2,0,0,0,0,13545,15716
652,0,0,5,0,0,0,0,0,13256,16464
653,0,3,6,1,0,0,0,0,14423,16966
654,1,7,8,5,1,1,0,0,17551,18910
655,1,11,6,12,0,0,0,0,19537,18358
656,1,17,5,16,1,1,0,0,20218,18620
657,1,5,5,5,0,0,0,0,15191,16443
658,1,11,3,12,1,1,0,0,18802,18095
659,1,7,3,3,1,1,0,0,17116,19290
660,1,11,6,15,1,1,0,0,18230,17602
661,0,6,7,3,1,1,0,0,15829,18055
662,1,4,2,2,2,1,1,0,14729,18508
663,1,8,7,9,0,0,0,0,17793,19086
664,1,7,0,15,2,1,1,0,17525,19534
665,0,8,9,13,1,1,0,0,17579,18266
666,1,7,4,7,2,1,1,0,18227,19568
667,0,4,6,1,1,0,1,0,14898,17842
668,0,4,8,3,1,1,0,0,15769,17360
669,0,12,12,17,1,0,1,1,19272,16786
670,0,7,4,8,1,1,0,0,17788,19078
671,0,3,11,4,0,0,0,0,14738,17148
672,1,5,6,2,0,0,0,0,16113,17058
673,0,9,5,11,1,0,1,1,18967,17807
674,0,2,3,4,0,0,0,0,15416,18096
675,0,9,5,8,0,0,0,0,18096,18969
676,0,3,6,1,1,1,0,0,14411,16806
677,1,4,3,2,1,0,1,0,15668,18873
678,0,7,7,8,1,0,1,0,16288,17321
679,0,11,11,13,0,0,0,0,18575,18974
680,0,6,5,4,1,1,0,0,17379,19080
681,0,3,8,3,1,1,0,0,15222,17667
682,1,5,5,6,1,1,0,0,16191,18795
683,0,2,5,3,1,1,0,0,14930,17328
684,0,7,4,8,0,0,0,0,17062,19299
685,0,4,8,5,0,0,0,0,14763,16159
686,0,7,10,5,0,0,0,0,15351,13858
687,0,11,7,8,0,0,0,0,17625,18727
688,1,3,3,5,0,0,0,0,15933,19079
689,0,11,14,8,0,0,0,0,18229,19238
690,1,2,7,2,0,0,0,0,15356,17995
691,1,7,9,6,1,0,1,0,17005,18098
692,1,7,5,8,0,0,0,0,16747,18344
693,0,6,7,9,0,0,0,0,16060,16426
694,0,5,9,8,0,0,0,0,14998,15234
695,0,6,7,7,0,0,0,0,16182,17791
696,0,8,8,7,1,0,1,0,17065,19772
697,0,3,4,4,1,1,0,0,15544,18579
698,1,4,9,8,1,1,0,0,16541,18666
699,1,6,5,9,1,1,0,0,15112,16369
700,0,8,11,7,0,0,0,0,17550,18186
701,1,8,2,9,2,1,1,0,18323,20458
702,1,6,1,5,2,1,1,2,18553,18785
703,0,4,4,5,0,0,0,0,15252,17517
704,1,7,8,3,0,0,0,0,16863,17725
705,0,1,4,2,1,1,0,0,13925,18363
706,1,7,5,8,0,0,0,0,16828,17273
707,0,4,9,6,1,0,1,0,15391,16275
708,1,5,2,4,0,0,0,0,16350,18701
709,1,6,6,7,0,0,0,0,17159,19172
710,0,4,8,3,1,0,1,0,15484,18316
711,1,5,6,4,0,0,0,0,17024,19195
712,1,10,6,13,0,0,0,0,18680,19206
713,0,4,11,2,2,1,1,0,14657,16983
714,0,6,9,5,1,1,0,0,15550,17134
715,0,6,12,3,1,1,0,0,15861,17082
716,1,2,4,2,0,0,0,0,15202,19256
717,0,4,7,5,1,0,1,0,15214,16970
718,0,8,8,12,1,1,0,0,16171,16898
719,0,9,4,5,0,0,0,0,18184,20169
720,1,5,3,8,1,1,0,0,16751,17829
721,0,6,1,8,1,1,0,0,16973,18787
722,1,7,7,7,2,1,1,0,17239,19174
723,0,2,11,4,0,0,0,0,14660,17284
724,0,9,8,11,1,1,0,0,17429,17309
725,1,8,3,8,0,0,0,0,18513,18739
726,1,5,2,6,1,1,0,0,16225,17742
727,0,5,5,5,1,1,0,0,16267,17908
728,0,3,4,4,0,0,0,0,15478,17551
729,0,7,3,10,2,1,1,0,16335,18087
730,1,4,5,2,0,0,0,0,14826,16660
731,1,9,7,19,0,0,0,0,19092,19183
732,0,10,7,9,1,0,1,0,17619,18563
733,1,9,8,9,0,0,0,0,16872,17906
734,1,8,5,9,1,1,0,0,17265,17683
735,1,11,7,12,0,0,0,0,19308,18764
736,1,7,8,8,1,1,0,0,16535,17930
737,0,6,8,8,0,0,0,0,16606,18604
738,0,9,9,10,1,1,0,0,17168,17668
739,0,4,4,6,0,0,0,0,14839,17555
740,1,7,6,8,0,0,0,0,17812,18372
741,0,3,5,4,0,0,0,0,14827,17341
742,1,4,6,4,1,0,1,0,15578,17702
743,0,7,3,8,1,1,0,0,16628,17255
744,0,3,4,6,1,1,0,0,14609,16875
745,0,1,7,1,0,0,0,0,13325,16064
746,1,3,7,3,0,0,0,0,15277,17286
747,0,6,5,4,0,0,0,0,16287,17787
748,0,1,14,1,1,1,0,0,12747,14396
749,0,9,9,7,1,1,0,0,17687,18503
750,1,8,4,6,1,0,1,0,17187,18382
751,0,3,12,4,0,0,0,0,14015,15677
752,1,6,6,5,0,0,0,0,16291,18130
753,1,4,2,9,0,0,0,0,16289,19421
754,1,8,5,9,0,0,0,0,17234,18799
755,0,3,8,4,0,0,0,0,14663,15749
756,1,5,5,4,1,0,1,0,16278,18389
757,1,14,17,18,1,0,1,0,19025,16965
758,1,3,5,3,0,0,0,0,15366,17861
759,0,0,5,0,0,0,0,0,14526,17736
760,1,4,2,8,1,1,0,0,16547,19666
761,1,2,5,1,1,1,0,0,14936,17688
762,0,5,11,3,1,1,0,0,15594,16987
763,0,9,6,11,0,0,0,0,17416,18429
764,0,4,7,4,1,1,0,0,15722,17329
765,0,3,2,2,1,0,1,0,16091,20383
766,0,6,3,6,0,0,0,0,15048,17356
767,1,17,10,25,0,0,0,1,23335,20839
768,1,8,3,10,1,0,1,0,18272,19342
769,0,5,5,6,1,1,0,0,16270,18195
770,1,8,7,8,0,0,0,0,17298,16912
771,1,4,2,6,2,1,1,1,17230,17823
772,0,10,9,9,1,1,0,0,17098,17045
773,0,8,6,11,1,0,1,0,17380,18220
774,0,6,9,4,1,0,1,1,16829,17978
775,0,3,5,6,0,0,0,0,14538,16871
776,1,4,7,6,1,1,0,0,15159,17115
777,0,5,8,3,0,0,0,0,14874,16504
778,0,9,6,9,2,1,1,0,17721,18253
779,1,9,3,10,1,1,0,1,20273,19742
780,1,13,6,13,1,1,0,1,20103,17668
781,1,7,5,10,0,0,0,0,16491,17031
782,1,8,3,8,1,1,0,0,17640,19566
783,1,5,4,8,1,1,0,0,15518,16862
784,0,7,5,5,2,1,1,0,17381,18495
785,0,3,3,1,1,1,0,0,15127,17750
786,0,3,5,4,0,0,0,0,13794,14884
787,1,3,4,0,0,0,0,0,15139,17354
788,0,3,5,6,0,0,0,0,15929,18460
789,1,2,5,3,2,1,1,0,14974,18286
790,1,11,4,18,1,1,0,0,19695,19512
791,1,4,4,0,1,1,0,0,15154,17000
792,0,4,8,7,1,1,0,0,14766,16507
793,0,9,4,11,1,1,0,0,17341,18528
794,1,4,5,0,2,1,1,0,15464,17833
795,1,8,9,9,0,0,0,0,18529,19610
796,1,9,4,17,0,0,0,0,18149,18067
797,0,3,2,6,1,0,1,0,15840,16848
798,1,8,6,8,0,0,0,0,17915,19197
799,0,5,5,7,1,0,1,0,16242,18244
800,1,10,6,10,1,1,0,0,18498,20017
801,0,10,9,15,1,1,0,1,19120,17735
802,1,10,11,13,1,1,0,0,17948,16194
803,0,6,5,8,0,0,0,0,16517,17531
804,0,3,7,0,0,0,0,0,13452,15569
805,0,5,10,3,0,0,0,0,15687,17057
806,0,5,11,4,1,1,0,0,14763,16834
807,0,7,6,8,0,0,0,0,16417,16981
808,1,9,4,10,0,0,0,0,18168,20892
809,0,7,8,9,0,0,0,0,15903,17263
810,1,2,1,1,1,0,1,0,14702,16741
811,0,11,5,10,0,0,0,0,18874,19652
812,0,3,10,3,1,1,0,0,15225,17939
813,0,4,5,7,0,0,0,0,15858,17491
814,0,4,9,6,0,0,0,0,14693,15883
815,1,3,2,3,1,1,0,0,15574,17686
816,0,3,5,2,0,0,0,0,15692,17765
817,1,9,1,13,0,0,0,0,18297,19315
818,1,15,16,10,2,1,1,0,19247,16835
819,0,1,7,1,0,0,0,0,15414,17341
820,1,10,7,15,1,1,0,0,19601,20002
821,0,3,6,0,1,0,1,0,15189,17014
822,0,5,9,3,0,0,0,0,16452,17540
823,0,2,5,3,0,0,0,0,14899,17481
824,1,9,1,9,1,1,0,0,18964,19620
825,1,12,1,14,1,1,0,0,18923,18586
826,0,7,8,8,0,0,0,0,17472,18276
827,0,3,9,2,1,1,0,0,14665,15990
828,1,5,3,4,1,0,1,0,16415,17432
829,0,2,11,2,0,0,0,0,13960,15286
830,0,2,11,3,0,0,0,0,14773,16673
831,1,11,5,11,2,1,1,0,19181,19634
832,0,5,8,1,1,1,0,0,14528,16282
833,0,6,7,3,0,0,0,0,15827,17709
834,0,6,4,4,1,0,1,0,16179,17928
835,1,3,5,5,1,1,0,0,15049,17760
836,0,3,8,2,0,0,0,0,15453,18464
837,1,1,2,0,1,1,0,0,14645,18690
838,0,6,7,10,1,1,0,0,15766,16285
839,1,7,2,10,2,1,1,1,18890,18772
840,0,6,7,7,1,0,1,0,16450,18541
841,0,6,5,5,1,0,1,0,16490,17576
842,1,10,4,13,0,0,0,0,17408,18740
843,1,6,6,12,1,1,0,0,16951,18426
844,1,9,5,11,1,1,0,0,17120,17636
845,0,2,2,2,0,0,0,0,14310,17797
846,0,2,4,2,2,1,1,0,14689,18046
847,1,8,4,10,1,1,0,0,18341,19070
848,0,6,3,10,0,0,0,0,17772,19337
849,0,4,7,4,0,0,0,0,16262,18551
850,1,5,3,7,0,0,0,0,16239,18466
851,0,6,12,9,0,0,0,0,16944,17663
852,1,6,4,12,2,1,1,0,16939,17733
853,0,2,4,3,0,0,0,0,14615,18302
854,1,8,8,11,0,0,0,0,17706,18475
855,0,8,5,7,1,1,0,0,17727,18993
856,0,0,8,0,0,0,0,0,12988,14678
857,1,8,1,8,1,1,0,0,17613,19092
858,1,11,5,12,1,1,0,0,18632,19093
859,1,5,6,2,1,1,0,0,15476,18246
860,0,4,5,5,0,0,0,0,15717,17679
861,1,8,8,8,1,1,0,0,18253,17351
862,0,3,5,2,0,0,0,0,14349,16271
863,0,4,6,6,1,1,0,0,15407,17007
864,0,4,5,4,1,1,0,0,15273,17539
865,0,4,6,5,0,0,0,0,14868,16330
866,1,4,4,4,0,0,0,0,14892,17899
867,1,10,4,12,0,0,0,0,18509,20432
868,1,6,4,9,0,0,0,0,17096,19253
869,1,6,3,10,2,1,1,0,17377,19245
870,0,7,7,5,1,1,0,0,16554,18512
871,1,4,5,6,0,0,0,0,15256,16513
872,1,9,1,7,2,1,1,0,17710,19233
873,0,4,5,3,1,1,0,0,15041,16622
874,1,9,3,9,2,1,1,0,19027,19029
875,1,10,6,16,2,1,1,0,18718,18807
876,0,7,5,10,1,1,0,0,16938,19399
877,1,7,3,3,0,0,0,0,16772,18456
878,1,6,13,9,1,1,0,0,16035,16424
879,0,3,3,5,1,1,0,0,15518,16768
880,0,7,7,12,1,0,1,0,17543,17748
881,1,3,4,4,1,0,1,0,15829,17924
882,1,5,8,6,1,0,1,0,17389,18695
883,1,7,7,7,0,0,0,0,16683,18315
884,0,6,8,8,0,0,0,0,16985,18802
885,0,2,8,2,0,0,0,0,14904,15958
886,0,8,5,12,1,1,0,0,17551,17463
887,0,5,9,3,1,1,0,0,15278,16785
888,0,6,6,5,2,1,1,0,15539,17101
889,1,11,8,16,0,0,0,0,17860,17606
890,1,3,5,2,1,1,0,0,15156,17247
891,1,9,6,11,1,1,0,0,18152,18823
892,1,5,4,9,0,0,0,0,16587,18340
893,0,4,3,5,1,1,0,0,15562,18694
894,1,4,6,4,0,0,0,0,14944,16969
895,0,5,10,8,1,1,0,0,15269,16739
896,0,7,9,7,0,0,0,0,17166,18945
897,1,5,11,6,0,0,0,0,14813,16945
898,0,6,10,7,0,0,0,0,15787,16711
899,0,6,8,4,0,0,0,0,14795,15646
900,1,15,2,15,1,1,0,0,19848,19712
901,0,1,7,1,0,0,0,0,13886,15720
902,1,6,10,4,0,0,0,0,16149,17146
903,1,7,7,4,0,0,0,0,15312,16667
904,1,7,2,10,1,1,0,0,17267,18482
905,0,5,4,3,1,1,0,0,15961,17670
906,1,9,7,12,0,0,0,0,17704,18183
907,0,1,6,2,0,0,0,0,14808,18642
908,0,5,4,3,1,1,0,0,16374,18711
909,0,6,1,11,0,0,0,0,16933,18512
910,1,11,8,12,0,0,0,0,18156,18548
911,1,12,9,9,0,0,0,0,19397,19301
912,0,7,9,10,0,0,0,0,17033,16630
913,1,11,10,7,1,1,0,0,19061,19093
914,1,7,6,3,1,0,1,0,16653,19603
915,1,5,8,5,1,1,0,0,16781,17452
916,0,5,6,5,0,0,0,0,15978,18068
917,1,3,6,3,0,0,0,0,15859,19145
918,1,6,14,6,0,0,0,0,16205,16887
919,1,10,10,11,0,0,0,0,17528,17194
920,1,8,6,9,0,0,0,0,17154,18697
921,0,4,7,6,0,0,0,0,16112,18339
922,0,5,3,7,0,0,0,0,16210,17888
923,1,6,4,10,1,0,1,0,18369,20686
924,1,5,7,4,0,0,0,0,16097,17793
925,0,1,11,2,0,0,0,0,13196,15515
926,0,5,4,8,0,0,0,0,15552,17234
927,1,11,6,21,1,1,0,0,17597,17045
928,0,5,15,6,0,0,0,0,15709,17397
929,0,5,6,8,2,1,1,0,17035,18139
930,1,3,3,2,2,1,1,0,15000,17972
931,1,9,9,7,0,0,0,0,18426,20198
932,1,8,4,7,2,1,1,0,17634,19000
933,1,11,1,13,1,0,1,1,20251,20985
934,0,7,7,13,1,1,0,0,16034,16642
935,0,2,5,4,0,0,0,0,14147,16605
936,0,9,8,11,1,1,0,0,18304,19032
937,0,5,5,6,1,1,0,0,15104,17002
938,0,10,10,17,1,1,0,0,18847,19480
939,1,2,2,1,0,0,0,0,15782,18460
940,1,6,5,6,1,1,0,0,16893,18950
941,0,10,5,12,1,0,1,0,18545,19051
942,0,6,8,5,0,0,0,0,16918,18911
943,1,13,4,14,1,1,0,0,18722,18343
944,1,6,3,8,1,1,0,1,18247,18839
945,0,6,5,8,1,1,0,1,17471,17895
946,1,7,6,4,0,0,0,0,17641,19312
947,0,4,9,6,0,0,0,0,14605,16395
948,1,6,3,4,0,0,0,0,16249,17860
949,0,6,9,8,0,0,0,0,17157,17928
950,1,4,5,5,0,0,0,0,15165,17251
951,0,5,4,5,0,0,0,0,15427,17722
952,1,10,5,10,0,0,0,0,17878,18248
953,0,10,6,4,0,0,0,0,18000,19946
954,1,5,7,9,0,0,0,0,15851,19296
955,0,5,9,3,1,1,0,0,15832,17750
956,0,10,10,14,1,1,0,0,18931,18806
957,0,7,4,6,0,0,0,0,16157,17238
958,1,11,6,12,0,0,0,0,18354,17746
959,0,7,5,10,0,0,0,0,17274,20199
960,0,4,11,5,1,0,1,0,15372,17002
961,1,13,12,17,1,1,0,0,20175,20673
962,0,5,3,5,1,0,1,0,15486,17388
963,1,4,9,4,1,0,1,0,16074,18077
964,1,7,3,7,0,0,0,0,16849,18439
965,0,6,10,9,0,0,0,0,16291,17343
966,0,5,8,4,0,0,0,0,16164,17971
967,1,7,8,6,1,1,0,0,17002,17795
968,0,5,9,4,0,0,0,0,15342,17286
969,0,1,9,2,0,0,0,0,13119,15498
970,1,8,7,7,1,1,0,0,17472,18967
971,1,3,2,1,0,0,0,0,15681,19274
972,1,8,6,7,0,0,0,0,18634,19500
973,0,1,6,0,0,0,0,0,13881,16550
974,0,10,16,10,1,0,1,0,18145,17219
975,1,9,10,16,1,1,0,0,17308,16748
976,0,2,13,0,0,0,0,0,13049,14294
977,1,14,4,15,0,0,0,0,20075,18552
978,0,3,11,2,0,0,0,0,14377,15120
979,1,9,3,9,0,0,0,0,17270,17435
980,1,12,5,6,0,0,0,0,18967,19855
981,0,2,10,2,0,0,0,0,14044,16501
982,0,4,6,5,0,0,0,0,16467,18715
983,1,8,13,5,0,0,0,0,17846,18045
984,1,12,6,17,2,1,1,1,19993,17656
985,0,4,1,4,1,1,0,0,16223,19667
986,0,2,8,3,1,1,0,0,14071,16382
987,1,3,3,3,2,1,1,0,15284,18267
988,0,4,0,3,1,0,1,0,16346,19072
989,0,2,7,3,1,1,0,0,14358,16775
990,1,7,2,7,1,0,1,0,17206,20071
991,1,2,4,3,0,0,0,0,14767,18018
992,1,12,7,13,0,0,0,0,18291,18548
993,0,3,5,5,0,0,0,0,14979,17163
994,1,7,9,6,0,0,0,0,17214,18251
995,0,7,16,11,0,0,0,0,16461,15402
996,1,3,5,2,0,0,0,0,14027,16596
997,1,7,5,6,0,0,0,0,17432,19324
998,1,6,8,5,0,0,0,0,15969,17938
999,0,7,11,5,0,0,0,0,16308,17166
1000,0,2,5,2,0,0,0,0,14119,16231
1001,1,6,4,4,2,1,1,0,16044,19133
1002,0,4,11,2,1,1,0,0,15011,16617
1003,0,3,8,6,0,0,0,0,14517,15493
1004,0,1,6,2,0,0,0,0,13653,16539
1005,0,8,8,13,0,0,0,0,17833,18351
1006,1,9,4,14,1,1,0,0,17759,18824
1007,0,6,6,6,0,0,0,0,16158,17652
1008,0,4,5,3,1,0,1,0,16147,18863
1009,0,6,5,7,0,0,0,0,17065,18634
1010,1,8,7,6,2,1,1,0,17287,18953
1011,1,6,4,4,2,1,1,0,15997,19158
1012,1,3,3,4,0,0,0,0,15387,18342
1013,1,5,8,6,1,1,0,0,16313,17908
1014,0,4,3,4,0,0,0,0,15987,18632
1015,1,7,8,9,0,0,0,0,16304,16307
1016,1,10,12,11,1,0,1,0,18177,17640
1017,1,7,4,6,1,1,0,0,17493,18552
1018,1,12,3,16,1,1,0,0,19443,19743
1019,0,4,5,5,0,0,0,0,14920,17571
1020,0,9,8,8,0,0,0,0,17511,17230
1021,1,9,5,10,1,1,0,0,16819,17163
1022,1,3,6,5,0,0,0,0,14703,16970
1023,1,7,5,5,0,0,0,0,16801,18747
1024,0,4,5,7,0,0,0,0,16254,18913
1025,1,4,6,4,1,1,0,0,15478,18212
1026,1,5,10,4,0,0,0,0,15363,16498
1027,1,9,8,12,0,0,0,0,17121,16462
1028,0,5,13,5,0,0,0,0,15069,14655
1029,0,5,5,1,1,1,0,1,15891,15926
1030,0,1,9,1,0,0,0,0,13316,16245
1031,0,6,4,11,0,0,0,0,15956,17199
1032,1,3,3,2,2,1,1,0,15661,18396
1033,1,6,5,5,0,0,0,0,16789,17947
1034,0,5,12,5,2,1,1,0,16347,17442
1035,0,3,6,3,0,0,0,0,14901,16728
1036,0,8,7,12,1,1,0,0,17018,17105
1037,0,8,13,12,0,0,0,0,16342,16909
1038,0,5,11,3,1,1,0,0,14801,16202
1039,0,9,6,17,0,0,0,0,17333,17113
1040,0,4,7,6,0,0,0,0,15052,16945
1041,1,4,6,5,0,0,0,0,15585,17392
1042,0,3,5,4,0,0,0,0,15273,17980
1043,0,5,9,7,0,0,0,0,15666,15541
1044,0,2,8,0,1,0,1,0,14591,17470
1045,0,3,7,5,0,0,0,0,14690,15769
1046,0,7,7,8,0,0,0,0,17151,17777
1047,0,6,6,6,0,0,0,0,16378,17819
1048,0,5,7,7,0,0,0,0,15661,15375
1049,0,7,4,4,0,0,0,0,16589,18105
1050,0,3,6,3,2,1,1,0,15900,17700
1051,1,5,9,8,0,0,0,0,14927,15638
1052,1,2,3,0,1,0,1,1,16875,18159
1053,0,8,2,8,1,0,1,0,17847,18916
1054,1,6,6,9,0,0,0,0,16369,18278
1055,1,4,1,7,2,1,1,0,17320,18965
1056,1,9,4,6,1,1,0,0,18532,20134
1057,0,8,6,10,0,0,0,0,17136,18233
1058,0,8,6,7,0,0,0,0,17137,18448
1059,0,8,7,11,1,0,1,1,19114,18680
1060,0,2,10,2,0,0,0,0,13555,13939
1061,1,4,5,5,0,0,0,0,14707,16234
1062,0,3,7,2,0,0,0,0,16025,17956
1063,0,8,7,11,0,0,0,0,16776,15799
1064,1,3,3,1,0,0,0,0,15379,17670
1065,1,5,1,6,1,1,0,0,17196,19002
1066,1,7,1,4,1,1,0,0,17200,19346
1067,0,9,8,11,1,0,1,0,17472,17708
1068,0,4,5,5,0,0,0,0,15435,17093
1069,1,6,4,5,1,1,0,0,16588,19189
1070,1,6,6,7,0,0,0,0,16784,17848
1071,1,9,8,11,1,1,0,0,16982,18420
1072,1,9,13,11,0,0,0,0,17635,16554
1073,0,5,8,2,0,0,0,0,15913,18220
1074,0,4,7,6,1,1,0,0,14487,16054
1075,0,2,3,1,0,0,0,0,15643,18376
1076,1,5,5,5,0,0,0,0,16853,18782
1077,1,12,2,14,1,0,1,0,18242,17997
1078,1,7,7,8,0,0,0,0,16866,17575
1079,0,2,5,2,0,0,0,0,14673,18411
1080,1,4,5,4,0,0,0,0,15463,17936
1081,1,6,9,6,1,1,0,0,15824,16324
1082,1,8,5,13,0,0,0,0,17129,17579
1083,1,6,3,4,0,0,0,0,16335,17761
1084,0,6,4,8,0,0,0,0,17099,18702
1085,1,10,2,6,1,1,0,0,19077,20483
1086,1,1,7,0,0,0,0,0,14983,17958
1087,1,9,6,9,0,0,0,0,17368,18134
1088,0,3,8,4,0,0,0,0,15286,17397
1089,0,5,8,5,0,0,0,0,16317,17669
1090,1,5,4,9,2,1,1,0,16364,19838
1091,0,3,3,6,1,1,0,0,14623,15613
1092,1,10,5,12,0,0,0,1,19938,18437
1093,0,5,8,5,0,0,0,0,16221,17699
1094,1,7,12,5,1,1,0,0,16544,17779
1095,1,8,7,7,0,0,0,0,17908,19202
1096,0,2,2,1,0,0,0,0,15831,19463
1097,1,9,7,9,0,0,0,0,17668,18804
1098,0,5,7,6,0,0,0,0,15470,17038
1099,1,6,6,5,0,0,0,0,16448,17691
1100,1,5,7,2,0,0,0,0,14877,17258
1101,1,13,1,18,0,0,0,0,18917,19563
1102,0,6,9,8,0,0,0,0,16356,16343
1103,0,3,7,5,0,0,0,0,14676,16668
1104,0,2,12,3,0,0,0,0,13126,14222
1105,1,10,6,14,0,0,0,0,17769,18832
1106,0,6,8,4,0,0,0,0,16051,17315
1107,0,6,3,6,1,0,1,0,17395,18998
1108,1,8,4,12,1,1,0,0,16819,17190
1109,0,5,6,8,2,1,1,0,16315,17744
1110,1,7,6,8,1,1,0,0,16846,17698
1111,0,2,5,1,1,0,1,1,15951,18136
1112,1,7,3,8,1,1,0,0,16858,18658
1113,1,10,9,10,0,0,0,0,17335,16110
1114,0,7,7,7,0,0,0,0,16781,17415
1115,1,8,4,11,0,0,0,0,17225,18183
1116,1,6,4,4,0,0,0,0,16948,18271
1117,0,7,7,7,1,1,0,0,16056,16268
1118,1,5,9,5,0,0,0,0,15440,15725
1119,0,8,6,12,1,1,0,0,16058,15685
1120,1,5,4,3,1,1,0,0,16315,18479
1121,1,9,4,16,1,1,0,0,17326,18168
1122,0,5,3,5,0,0,0,0,16851,18647
1123,1,6,2,4,0,0,0,0,16853,18346
1124,1,9,3,8,1,1,0,0,17556,19338
1125,0,11,12,9,0,0,0,0,17840,18114
1126,0,10,6,9,0,0,0,0,18725,19513
1127,1,5,6,5,0,0,0,0,16781,18303
1128,0,5,12,8,1,1,0,0,15376,16791
1129,0,2,6,1,0,0,0,0,14193,17801
1130,1,7,9,5,0,0,0,0,16862,18123
1131,1,4,3,5,2,1,1,0,17003,18427
1132,0,4,6,5,0,0,0,0,15506,17710
1133,0,10,10,15,0,0,0,0,18724,18411
1134,1,4,3,3,1,0,1,0,16422,18048
1135,1,13,5,10,1,0,1,0,18337,18978
1136,1,6,10,6,1,1,0,0,15385,16039
1137,0,6,5,6,0,0,0,0,15566,17340
1138,1,8,4,10,0,0,0,0,18326,19015
1139,0,6,6,9,0,0,0,0,16299,17800
1140,0,1,3,1,0,0,0,0,13991,17215
1141,1,3,4,4,0,0,0,0,14205,16546
1142,0,6,2,11,0,0,0,0,17955,18774
1143,1,13,5,16,0,0,0,1,20862,18335
1144,0,0,6,0,0,0,0,0,14197,17915
1145,0,5,3,4,1,0,1,0,16788,19474
1146,1,3,6,4,1,1,0,0,14798,16659
1147,0,3,7,4,0,0,0,0,15598,17735
1148,1,5,2,2,0,0,0,0,16655,19541
1149,0,8,4,9,1,1,0,0,16804,18899
